date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-12-26,7025808224.02,2230559021.41,813510,73717784576,763.37,2201159936,20383.6875,743.06286587,397072,76.337,0.000441,1.86583127693E+015,559236,134421039,5992
2017-12-27,8254971607.72,2154143913.87,912752,74854146048,774.97,2100029952,20533.125,826.181804792,425319,88.8406349996,0.000441,1864021965650000,608510,147560599,5966
2017-12-28,10263598287.6,2524187425.61,949503,73637076992,762.21,2389149952,20434.125,832.962895658,452867,85.8629793663,0.00042,1916423811500000,640016,152910062,5889
2017-12-29,11175228208.4,2349997964.66,1090191,71544307712,740.39,2648969984,20461.21875,1007.43708137,544454,157.000358447,0.00042,1870550685530000,796603,170932097,5786
2017-12-30,12636467673.7,2703170564.32,1136659,72856870912,753.82,3187780096,20547.46875,972.744759532,582402,238.816236713,0.00042,1874640020440000,867196,169414692,5773
2017-12-31,6673558038.45,1894506905.43,946981,68850778112,712.21,2554269952,20454.75,871.221521887,440955,82.7872904,0.000441,1919555032430000,651064,147897158,5907
2018-01-01,6455260063.88,1877587229.04,908945,73075769344,755.76,2595760128,20623.96875,768.440906473,453141,75.576,0.000441,1935071726620000,619695,142374716,5926
2018-01-02,11439362619.7,3350766368.96,1153936,74695671808,772.35,5783349760,20561.0625,1053.0301663,588283,128.426180288,0.00042,1924729868150000,839685,173404853,5750
2018-01-03,12858852655.8,3007242177.31,1238030,85703540736,886,5093159936,20599.21875,1240.29497319,631268,262.69104372,0.000441,1904343002120000,954930,179899549,5540
2018-01-04,20325267105.5,5015607627.02,1349890,93049372672,961.71,6502859776,20963.25,1483.6527485,704785,592.522446765,0.00063,1895450077810000,1116328,183694448,5454
2018-01-05,18873133487.8,4043007397.79,1271577,94423851008,975.75,6683149824,20917.5,3180.85648007,692926,402.339135255,0.001640625,1933064000890000,1027331,178476756,5341
2018-01-06,15828284008.5,3301074901.58,1226417,96326549504,995.15,4662219776,20948.90625,3641.86033766,659530,243.090283564,0.0021,1.8991322513E+015,947886,176860808,5416
2018-01-07,13356911634.3,4247580049.38,1152722,100981178368,1043.01,5569880064,21180.1875,2910.38203996,599292,208.602,0.001848,1.95064657407E+015,833767,172839037,5528
2018-01-08,18847354018.2,6211463484.32,1215473,112163954688,1158.26,8450970112,20603.4375,2944.30486048,645894,251.440158478,0.00189036,2005809803770000,901984,175771985,5408
2018-01-09,19368049791.9,6089734473.26,1256240,110999126016,1146,7965459968,20735.8125,3091.62689702,701525,328.31760303,0.001848,2009516993420000,982179,177642105,5377
2018-01-10,23704540594.2,6332179872.31,1177685,125975928832,1300.34,9214950400,21081.9375,3696.64640195,645542,358.64807574,0.002373,2005905468360000,911536,165948166,5415
2018-01-11,20800940347.8,5638996083.54,1173965,122878590976,1268.09,7235899904,21031.40625,3132.4787551,650420,316.3630932,0.002079,2075422196110000,903353,169948477,5430
2018-01-12,15052606786.1,4235096248.87,1118757,112263086080,1158.29,5222300160,20917.125,2324.70927583,593833,178.037454773,0.00126,2099697198020000,807856,166119582,5419
2018-01-13,12593461167.5,3893555493.25,1179321,123162533888,1270.47,5746760192,20679.09375,2411.6555832,631489,127.125416686,0.001533,2140802162890000,870137,168636663,5394
2018-01-14,35138999308.6,3745835243.69,1081593,135503314944,1397.48,4841630208,21025.875,2236.83827578,579714,125.7732,0.0013079,2169168472870000,748172,164942509,5625
2018-01-15,16889265173.5,5338838611.19,1206420,132403560448,1365.21,4781100032,20413.875,2227.02679761,694739,266.21595,0.001092,2.18937191498E+015,894719,172731624,5424
2018-01-16,20336689646.9,4887962350.73,1277936,125388570624,1292.63,8405139968,20887.59375,2229.81190953,719093,379.914356208,0.001092,2201746653630000,962360,180941870,5522
2018-01-17,17754581396.1,5003758091.56,1277083,102973726720,1061.34,8545160192,20843.25,2069.22574444,703314,355.640496826,0.001071,2257174215660000,974483,180681911,5572
2018-01-18,14901891210.8,3850275790.24,1205184,98642083840,1016.44,5938319872,20549.0625,2153.06673894,669433,233.972007858,0.001197,2275486358050000,889016,176566280,5569
2018-01-19,9865358361.62,3171783137.55,1043257,99863855104,1028.82,4084450048,20638.6875,1866.32652404,529465,104.322348,0.001092,2268779620400000,684461,163991686,5685
2018-01-20,8426711245.59,2301661849.2,984489,101450956800,1044.95,3975190016,20760.9375,1776.83101981,450907,52.4115763384,0.00105,2363822835250000,614628,161003466,5873
2018-01-21,8836394182.12,3071540452.31,1006530,112225746944,1155.68,3378089984,20274.65625,1323.96038541,582462,223.933022156,0.001029,2372814638710000,725991,155696409,5810
2018-01-22,9808926094.33,2933023876.51,972911,102504308736,1055.35,3810099968,20564.625,1196.76265691,496788,116.043783566,0.00063,2395157190550000,656770,152154974,5883
2018-01-23,9368468387.53,3159385444.79,928494,97554251776,1004.17,3556699904,20488.3125,1439.10428008,459296,99.3840734232,0.000861,2399287063790000,605579,147917500,5898
2018-01-24,9088700311.72,3300187429.33,913668,95952658432,987.48,3944039936,20575.40625,1292.59305475,438353,89.9506196784,0.00084,2459967161560000,584430,146436020,5961
2018-01-25,4717238018.85,3399096671.89,788515,103334617088,1063.22,4050190080,20337.5625,1058.46029772,358124,53.161,0.00075027500003,2507603398360000,447574,139895349,5910
2018-01-26,11005133145.5,3496932172.13,953429,102333644800,1052.7,3617690112,20401.03125,958.758910851,463443,114.177993561,0.00042,2500852549460000,637552,154005909,5910
2018-01-27,6998308421.44,2284143326.95,831992,102651150336,1055.75,3002870016,20423.0625,816.463979895,401483,87.2461717587,0.00042,2485341103630000,535845,134787950,6004
2018-01-28,8476753142.33,3068628920.75,889104,108121956352,1111.78,5372329984,20563.3125,887.823405461,419512,66.7068,0.00042,2500393505480000,562600,145593619,6017
2018-01-29,10513639943.7,4330149334.87,936845,121268518912,1246.7,3715079936,20556.75,1275.09118889,453837,125.139053123,0.000756,2591381744170000,588638,149592868,5925
2018-01-30,10571638444.5,4056367169.8,906578,115206995968,1184.13,4107859968,20304.9375,1062.58104481,433203,117.516792278,0.000462,2596249976680000,583201,147989847,5867
2018-01-31,9325694911.77,3534292252.54,877284,104230846464,1071.09,3757560064,20533.875,1068.64828456,435645,107.109,0.000462,2626764506740000,573019,146496997,5883
2018-02-01,9907996583.53,4289504776.55,1008759,108952059904,1119.37,5261680128,20546.625,1550.75447517,487375,201.008077839,0.000945,2666119494490000,643858,152120496,5778
2018-02-02,12197614510.8,4407127180.11,981133,100835745792,1035.77,6713290240,20638.96875,1202.44658171,480520,153.000381351,0.000735,2711469932430000,669377,153579773,5865
2018-02-03,6046709070.76,1974220250.9,814486,89507553280,919.21,3243480064,20321.71875,887.37818049,387178,67.3337203681,0.000591875,2765665325440000,513817,134941690,5973
2018-02-04,5285334856.64,2105779156.24,800876,93953425408,964.67,2997090048,20315.4375,844.771117178,391709,55.529201589,0.000460898022523,2759422494060000,501811,135541047,5960
2018-02-05,6515528273.75,2671663778.08,875761,81337360384,834.96,4269530112,20633.8125,873.209993831,421743,82.66104,0.00042,2786247295080000,575115,145656149,6025
2018-02-06,6654706943.5,2494645654.91,888219,68958748672,707.74,6518269952,20381.625,925.671715838,426816,76.9421451898,0.000462,2.78707691049E+015,589617,147759517,5926
2018-02-07,5796905200.98,2308026418.24,818625,77031956480,790.43,3896179968,20433.75,850.59181078,392057,64.3943971232,0.000525,2837217537150000,519249,135830781,5913
2018-02-08,2901467774.22,1296891415.97,681344,73676865536,755.84,3708189952,20382.09375,654.747657377,320195,37.028316002,0.00042,2821720469900000,393603,120599479,6002
2018-02-09,4406752073.32,1631293541.65,789807,79799255040,818.48,2495820032,20271.75,702.094308269,370461,40.5992926144,0.00042,2877237815480000,459922,131158289,5936
2018-02-10,5254646588.33,1736269289.33,848390,86055600128,882.47,2930530048,20690.34375,761.995777805,390967,30.88645,0.00042,2834459171250000,499541,133213686,6022
2018-02-11,3628205640.94,1511638206.86,773496,83813031936,859.29,2486650112,20119.40625,646.192856431,347348,8.59635386933,0.00042,2950749152840000,437453,124946154,5955
2018-02-12,3997352044.2,1761763625.95,829020,79754362880,817.51,2243450112,20490.84375,642.81452428,395976,14.2887152809,0.00042,2943732872500000,496512,131845880,5945
2018-02-13,5766615512.29,1897249404.16,745822,84824178688,869.29,2081170048,20444.4375,631.47010946,337582,23.5324624627,0.00042,2971561121400000,436041,121877447,5965
2018-02-14,4373047297.38,1659056238.78,746384,82400600064,844.28,2818370048,20052.5625,642.037200275,356928,41.8818103823,0.00042,2952816621620000,447510,128030588,5860
2018-02-15,5317275341.43,1954250209.43,777318,90173317120,923.73,2900100096,20603.53125,634.59707879,369499,46.1728340214,0.00042,2892302048660000,465262,130086778,5966
2018-02-16,4234654813.37,1205709889.76,704758,91272060928,934.79,2369449984,20377.125,601.582134923,312693,32.4565850543,0.00042,2991223496430000,398887,123393167,5958
2018-02-17,4089286749.1,1137894254.4,772079,92263997440,944.75,2525720064,20548.5,678.768793335,318129,8.67223815,0.00042,2973718885370000,402884,132134027,6036
2018-02-18,4208133587.39,1255987113.5,756092,95077122048,973.35,2567290112,20346.09375,766.14504792,314608,17.7665911306,0.000525,3003821822310000,383996,124078625,5984
2018-02-19,3662082292.24,1433978441.01,811384,90047660032,921.67,2169019904,20427.375,656.179260443,356302,7.37336,0.00042,2976957671530000,426194,128643390,5898
2018-02-20,4468168950.18,1794637379.17,886897,92206530560,943.57,2545260032,20407.3125,745.416963642,378453,1.88714,0.00042,2932875069370000,456572,141939245,5814
2018-02-21,4148143566.38,1587990203.92,850504,87394197504,894.14,2531729920,20670.5625,741.308287977,351754,7.15312,0.00034442,2911436258050000,445897,136325370,5849
2018-02-22,5006063253.89,2838256144.81,761893,83025805312,849.26,2150370048,20403.09375,614.720011617,329591,7.133784,0.000294848,2981196775000000,410194,127720441,5873
2018-02-23,3063891669.81,1650758340.87,733084,79358885888,811.59,2334820096,20661,626.411385521,315849,6.49272,0.000378,2967711695060000,381349,123216687,5926
2018-02-24,2993609687.34,1309638052.81,732861,84266672128,861.59,1926579968,20482.125,626.790309264,282272,0,0.0004216,2974924584560000,335031,124399611,5850
2018-02-25,1707375351.96,922669394.642,690582,82119106560,839.46,1646960000,20219.15625,548.954074266,282267,0.335784,0.000357,3096446035780000,325527,120477839,5858
2018-02-26,2234293010.41,1604722760.37,737453,82705440768,845.28,2044480000,20335.3125,546.312001807,350653,8.4528,0.000298008,3030533339510000,415816,125645100,5803
2018-02-27,1509020536.19,1506794331.96,694583,85177769984,870.36,2053980032,20412.75,564.395121085,334754,8.7036,0.000298208,2978767153900000,377386,122951421,5865
2018-02-28,1607409224.07,1604611127.14,720368,85936373760,877.93,1963980032,20569.125,749.088778485,358558,18.1585071276,0.00042,3052568265040000,395114,127356866,5898
2018-03-01,1619050223.89,1616436174.82,684404,83808206848,856.01,1868519936,20387.15625,571.259398161,328358,9.41611,0.000361648,3103058386820000,364335,121478329,5879
2018-03-02,1558003035.39,1554857217.5,744666,85368119296,871.76,1894419968,20674.96875,734.409679954,336319,0.87176,0.00042,3077244315280000,374899,133019741,5899
2018-03-03,991638264.952,988801737.628,673465,83911745536,856.71,1699369984,20435.8125,508.96037628,294133,0.1199394,0.0002944452,3190815355050000,324440,125958010,5949
2018-03-04,1032657891.97,1029613172.73,643241,83877822464,856.19,1697939968,20220.28125,553.921798491,273682,0.513714,0.00042,3140164441330000,305639,122289113,5881
2018-03-05,1538412414.23,1535872512.92,752756,84939661312,866.85,1898489984,20317.5,633.967897091,342784,6.50636588888,0.00042,3135226015750000,383421,132798933,5885
2018-03-06,1829452763.62,1825719367.59,712591,83680387072,853.82,1943069952,20446.03125,516.093938894,345761,11.6150952367,0.0004160723,3118411001960000,390753,127357623,5890
2018-03-07,1810711500.62,1806605677.68,783757,80017293312,816.27,2175419904,20616.9375,610.123386231,448019,42.7060383204,0.00042,3194249046490000,495244,135006810,5915
2018-03-08,1444867247.92,1439705152.3,690139,73788366848,752.57,1891640064,20299.59375,540.633566535,329912,6.7566332241,0.000338852,3237862488800000,372695,125776936,5856
2018-03-09,1447509307.52,1443952200.43,650058,68863623168,702.2,2233019904,20375.0625,500.781516993,317340,13.937571057,0.000275568,3155883958900000,368972,120165929,5898
2018-03-10,902424857.774,900909695.603,591377,71620730880,730.16,1532960000,20461.03125,397.48063531,296474,5.84128,0.00021,3166734686930000,326397,111152453,5893
2018-03-11,818600551.207,818600551.207,608899,67235676160,685.31,1562680064,20532.5625,361.572810784,270698,0,0.000205156,3148891350420000,289119,110873441,5957
2018-03-12,1190265474.08,1190265474.08,677908,71086022656,724.41,1764999936,20360.4375,513.422000332,312268,3.259845,0.000205156,3190981337590000,351307,126169908,5823
2018-03-13,2033280655.36,2033280655.36,699093,68524040192,698.15,1425959936,20381.625,391.731498949,319562,0.27926,0.000160215,3176688766420000,351567,122847532,5865
2018-03-14,1513180926.54,1513180926.54,671198,67857620992,691.22,1810560000,20410.03125,421.588644265,342300,6.9122,0.000153276,3135698017340000,376207,117479788,5843
2018-03-15,1303558160.37,1303558160.37,654531,60371841024,614.84,1770460032,20495.8125,393.576583529,319298,5.53356,0.00017872,3160924654160000,361901,117949215,5881
2018-03-16,1015775676.81,1015775676.81,654584,60083740672,611.78,1417350016,20533.40625,420.405332256,300745,0.30589,0.00018364,3273411760860000,339130,115412206,5918
2018-03-17,812077705.946,812077705.946,593203,59104202752,601.68,1267810048,20413.875,312.269060195,272698,0.30084,0.000159873,3261562277880000,300811,101753320,5856
2018-03-18,1847949218.64,1847949218.64,684094,54200090624,551.64,2685499904,20333.0625,363.787779257,309523,0.27582,0.00020541,3265567602890000,350462,119830040,5933
2018-03-19,1416197609.36,1416197609.36,703891,53718638592,546.63,2046790016,20309.90625,377.053890282,347728,3.27978,0.000151635,3287243674950000,380297,123046506,5961
2018-03-20,1194415158.5,1194415158.5,661791,54722097152,556.72,1833680000,20410.3125,379.918837075,310436,0.27836,0.000167646,3281437349560000,327021,119579957,5959
2018-03-21,1104925968.91,1104925968.91,697872,54967263232,559.1,1781270016,20292.28125,442.726380125,322852,0.5591,0.00015687,3261279286430000,357790,122419875,5934
2018-03-22,974342257.733,974342257.733,619453,55273844736,562.1,1523459968,20487.28125,426.379987301,305756,5.621,0.000147424,3225445238420000,348815,107546487,6014
2018-03-23,1232922982.13,1232922982.13,677103,53098102784,539.86,1596349952,20233.6875,450.096131193,362117,5.40600074969,0.000168,3284345312350000,398244,112479525,5968
2018-03-24,710999090.738,710999090.738,613203,53375389696,542.57,1300009984,20524.6875,380.876658324,323998,13.2920707643,0.000122212,3218749003900000,365199,100557291,6058
2018-03-25,561678208.168,561678208.168,526372,51431555072,522.7,1151170048,20330.0625,333.965328266,240238,2.6135,0.000132155,3264568415250000,274711,90253941,6024
2018-03-26,1155560054.35,1155560054.35,626615,51598032896,524.29,1638880000,20432.53125,434.589110835,299393,5.2429,0.000168032,3333441475490000,335090,107117749,6004
2018-03-27,1694689291.33,1694689291.33,584055,48193265664,489.59,1617939968,20267.90625,360.733891105,277446,4.079900347,0.000148236,3274585882460000,317239,102051433,5923
2018-03-28,1306815698.75,1306815698.75,579858,44333998080,450.29,1514179968,20353.3125,367.473352733,264747,3.60232,0.000159873,3258302893710000,311595,102817552,5949
2018-03-29,1407427680.61,1407427680.61,583673,44124962816,448.08,1970230016,20402.0625,388.41860383,286066,10.8465081146,0.000149546803668,3183491506500000,337510,102719610,5867
2018-03-30,1070465771.36,1070465771.36,633616,38010560512,385.9,1878130048,20493.375,353.292965849,304058,3.87044643533,0.000107882,3211951294640000,374062,109596932,5938
2018-03-31,671702307.683,671702307.683,584396,38914854912,395,1323920000,20460.84375,281.16332048,259652,0.347521,0.000105,3189075618870000,303587,102998360,6050
2018-04-01,551038416.792,551038416.792,545141,39144660992,397.25,1256930048,20205,250.986521769,242923,0.39725,0.00010567,3239618233050000,273921,95615196,6016
2018-04-02,595542180.703,595542180.703,598505,37422485504,379.7,1102259968,20465.25,308.536535493,273668,0.3797,0.000106126000265,3197878927590000,305893,102811134,6094
2018-04-03,722026027.103,722026027.103,645977,38180753408,387.31,1363399936,20389.59375,332.168332064,297312,0.38731,0.000106126000265,3130326474930000,329219,114437496,5999
2018-04-04,826020708.376,826020708.376,628441,41065078784,416.48,1287730048,20299.6875,283.251214705,278603,0.041648,0.000105,3176981802790000,307412,112072095,6001
2018-04-05,550058793.648,550058793.648,695871,37470154752,379.95,1210680064,20599.40625,488.359096955,323317,0.030396,0.000110775,3151225900260000,335943,118066688,6056
2018-04-06,579329722.313,579329722.313,647981,37752598528,382.73,967105984,20433,352.355026597,297369,0.0306184,8.47674E-05,3.25619953823E+015,325818,107519299,6051
2018-04-07,358187429.21,358187429.21,535865,36541886464,370.38,951475008,20253,242.705023866,257954,0.074076,8.3823E-05,3235885305960000,273122,95762080,6049
2018-04-08,513581317.959,513581317.959,595733,38065418240,385.74,948488000,20358.09375,282.433505171,277444,0.0308592,8.4E-05,3191373130380000,286655,104396062,6058
2018-04-09,909684192.916,909684192.916,609799,39565053952,400.86,1478390016,20296.875,307.438390276,300918,0.20043,8.61E-05,3088964260310000,321372,111688105,5995
2018-04-10,566464268.511,566464268.511,571388,39430418432,399.41,1196000000,20532.46875,292.820208814,274868,0.52043123,8.8413E-05,3135858403360000,299258,106774273,6073
2018-04-11,740039461.097,740039461.097,609102,40980213760,415.02,1439040000,20239.03125,326.0219873,283630,0.0311265,0.000105,3146614700510000,302128,110272728,5962
2018-04-12,1094180677.43,1094180677.43,692606,42483642368,430.16,2519360000,20198.71875,378.87658977,320575,0.0903336,0.000105,3131513601620000,355879,125300030,5898
2018-04-13,1258547352.34,1258547352.34,730344,48715440128,493.16,2419249920,20633.15625,442.272519664,325285,0.21748356,0.0001083005,3085986253150000,379507,125187793,5923
2018-04-14,531469925.354,531469925.354,611188,48668385280,492.58,1519079936,20386.40625,317.022299922,275452,0,9.1522E-05,3132314997500000,293220,107381896,5917
2018-04-15,651666454.675,651666454.675,619985,49696276480,502.88,1726089984,20396.8125,293.300030526,281541,0.037716,9.8809E-05,3137466930260000,299227,110894790,5939
2018-04-16,847096658.799,847096658.799,664402,52592173056,532.07,1758979968,20585.34375,333.970774932,299240,0.266035,0.000110046,3113712319020000,332374,123193608,5932
2018-04-17,851847649.906,851847649.906,742823,50533986304,511.14,1760359936,20386.125,359.839165636,319360,0.0204456,8.6002E-05,3132795635300000,355571,130120574,5835
2018-04-18,1002103700.83,1002103700.83,703293,49769598976,503.31,1762940032,20251.5,421.581471854,304727,0.04227804,0.000125814,3078158578180000,347882,130238732,5795
2018-04-19,1055913429.71,1055913429.71,814318,51829911552,524.04,2256869888,20658.65625,445.07297468,337827,0,0.000108423,3098360907480000,366523,146447319,5810
2018-04-20,1432941570,1432941570,832220,56188690432,567.99,2849469952,20352.75,445.012554684,354451,0,0.000144564,3070111673240000,413282,150796219,5715
2018-04-21,1169051840.17,1169051840.17,746104,60951126016,616,2612460032,20539.59375,347.810312739,363412,0.0616,0.000104878,3168246021480000,397008,127495796,5883
2018-04-22,860249211.02,860249211.02,748858,59985526784,606.12,2426269952,20450.625,357.656973437,377402,0.090918,0.0001092,3146736293370000,389878,136180859,5902
2018-04-23,2535729744.11,2535729744.11,802870,61490569216,621.2,2386830080,20478.75,390.663517807,400339,0.323024,0.00011143,3181240721750000,433507,140015382,5776
2018-04-24,2064195973.09,2064195973.09,816357,63701196800,643.4,3581860096,20370.75,478.509636834,398805,0.135114,0.0001539909,3132080677230000,431031,146428617,5720
2018-04-25,2004503770.68,2004503770.68,799014,70018859008,707.06,4216140032,20586.375,455.279846456,354254,0.0636354,0.000182085,3129306090800000,387467,146294657,5818
2018-04-26,1402831377.44,1402831377.44,793873,61219713024,618.08,2984009984,20802.65625,463.462968986,348775,0,0.000183555,3213181106190000,388070,144945254,5867
2018-04-27,1565468788.36,1565468788.36,764479,65594621952,662.11,2598129920,20369.90625,486.780280198,333755,0,0.000209927509948,3152285278420000,375312,137822618,5714
2018-04-28,1256323798.17,1256323798.17,775321,63877652480,644.65,2496659968,20268,518.979361455,336484,0,0.000209927509948,3128856393100000,370184,140281616,5713
2018-04-29,1262516804.04,1262516804.04,756651,67782361088,683.91,2740559872,20730.75,546.699467868,311136,0,0.000257103,3190829701000000,354512,143806146,5833
2018-04-30,1510130948.97,1510130948.97,778133,68376399872,689.76,2853100032,20547.84375,566.570331846,351506,0.550377161856,0.000261755,3196315559600000,403012,148201676,5724
2018-05-01,1403159281.63,1403159281.63,713839,66477199360,670.46,2678960128,20449.21875,444.819094055,318285,0.274352232,0.00020794,3113972523540000,385470,138403564,5622
2018-05-02,1936352897.97,1936352897.97,787722,66849062912,674.08,2822269952,20866.03125,476.351338422,354322,0.53387136,0.000207232,3111333123490000,415058,146376738,5712
2018-05-03,2115694945.55,2115694945.55,839586,68104626176,686.59,4210939904,20616.09375,569.749608277,386468,0.80193712,0.000210712,3164594457400000,455092,149623503,5681
2018-05-04,2199810279.16,2199810279.16,1000526,77066190848,776.78,3533410048,20592.5625,545.712357894,638526,94.4322229831,0.000168,3202794445670000,696200,156377573,5632
2018-05-05,1511353339.69,1511353339.69,789261,77856997376,784.58,3035040000,20715.28125,428.66025443,389456,0.92501982,0.00018248,3242195815030000,424784,138377788,5741
2018-05-06,1367154077.1,1367154077.1,691273,81000235008,816.09,3105570048,20624.34375,383.374428816,367165,2.2952449641,0.000147,3271982202760000,383201,129020462,5763
2018-05-07,3258956914.41,3258956914.41,789863,78758748160,793.34,4316120064,20720.8125,443.728234108,396944,0.1415080558,0.0001451978,3327780246020000,390599,134721240,5835
2018-05-08,1800244823.07,1800244823.07,820098,74969153536,755.01,2920489984,20376.1875,496.310278442,395700,0.075501,0.000177416,3343568565310000,403967,136808576,5734
2018-05-09,2024033217.42,2024033217.42,831127,74775298048,752.9,2877870080,20529.375,522.481470501,383315,0.07529,0.000252,3268429357610000,410737,140440996,5730
2018-05-10,1803153292.77,1803153292.77,854827,74758676480,752.58,2748950016,20462.90625,737.346626031,384351,0,0.000385210875,3279763711930000,405899,152021290,5683
2018-05-11,1759480353.09,1759480353.09,826099,72233836544,727.01,3290080000,20663.90625,721.751162327,381228,0.3053442,0.00036688,3285211912980000,420336,144454990,5751
2018-05-12,1216852952.84,1216852952.84,788487,67564580864,679.88,2668480000,20610.9375,498.479457736,372003,0,0.000227913,3367082076480000,373812,136668318,5754
2018-05-13,936611346.745,936611346.745,762439,68304031744,687.17,2362500096,20442.5625,522.063870819,350873,0.0549736,0.000312084,3397010186970000,372782,135474754,5760
2018-05-14,2025383384.29,2025383384.29,801788,72847450112,732.73,3005110016,20394.46875,667.493522521,389529,2.19819,0.0004154,3322168916530000,427636,146202108,5638
2018-05-15,1587210495.77,1587210495.77,779210,72704294912,731.14,2523069952,20565.375,673.498366947,394958,0.3801928,0.000436289,3262634125330000,391880,142106913,5732
2018-05-16,1332236701.17,1332236701.17,807257,70426165248,708.09,2476130048,20434.96875,718.126049678,404850,0.2711347419,0.00042,3286345183560000,389584,139676937,5645
2018-05-17,1425719227.26,1425719227.26,835761,70503424000,708.72,2350619904,20649.65625,790.210562435,405108,0.425232,0.000452424,3280925637940000,396943,140366383,5704
2018-05-18,1258905152.39,1258905152.39,831831,66874667008,672.1,2305740032,20695.59375,747.660402489,407181,0.5914627862,0.000450926,3236627209020000,414328,138888487,5636
2018-05-19,923069785.044,923069785.044,846288,69174624256,695.07,2021549952,20709.375,663.30393789,419000,0,0.00037329,3250211728820000,399569,137044728,5603
2018-05-20,968360539.277,968360539.277,777283,69472772096,697.92,2156910080,20657.8125,604.615806852,376987,0,0.00039407832,3307964523990000,356532,134050623,5642
2018-05-21,1314715876.82,1314715876.82,802211,71405764608,717.19,2005170048,20708.90625,683.188824939,389890,0.3872826,0.000418584,3341722032930000,396506,145475141,5687
2018-05-22,1836465050.83,1836465050.83,822409,69726265344,700.18,2230469888,20527.6875,769.998110969,417018,0,0.000483,3323281414040000,397321,141851150,5601
2018-05-23,1934135667.59,1934135667.59,833377,64410955776,646.67,2995429888,20889.1875,780.870326687,401870,0.388002,0.00044931251264,3252172526470000,433131,146831736,5655
2018-05-24,1715188942.79,1715188942.79,811167,58234437632,584.54,2791099904,20350.40625,718.821398059,410528,0.350724,0.000462,3223610066320000,404082,141675376,5563
2018-05-25,1198626525.94,1198626525.94,800838,60000411648,602.14,2110919936,20646.46875,688.278233289,386639,0.0053470032,0.00042,3202991669730000,390873,140479317,5635
2018-05-26,853640867.021,853640867.021,761932,58546393088,587.43,1694300032,20713.03125,596.384804369,370233,0,0.0003723291,3253127775670000,337567,131838044,5719
2018-05-27,1497359534.58,1497359534.58,776024,58667597824,588.52,1788790016,20422.6875,546.718705713,393678,0,0.000335304,3215113696440000,355359,132382504,5634
2018-05-28,1760411345.52,1760411345.52,861002,57136672768,573.04,2356900096,20672.53125,862.659407171,438415,0.57304,0.000484029,3232392035790000,451843,144962259,5704
2018-05-29,1518486287.53,1518486287.53,812183,51474354176,516.15,2330820096,20649.375,825.680263772,401387,0,0.000539224,3218952939950000,387456,143102184,5649
2018-05-30,1372810658.05,1372810658.05,817167,56540450816,566.83,2053970048,20679.65625,867.284349851,404788,0.453464,0.000550920385465,3177263898670000,401885,143075140,5609
2018-05-31,1442732292.27,1442732292.27,832842,55720755200,558.5,1985040000,20744.0625,1073.93135997,410575,0.732367752,0.00064439264631,3249295320500000,406013,154932441,5647
2018-06-01,1852143246.93,1852143246.93,758242,57745653760,578.67,1945890048,20559.65625,875.763461595,365993,0.231468,0.000588,3151675292920000,388236,141328739,5624
2018-06-02,832130199.762,832130199.762,768017,57932898304,580.43,1880390016,20712,602.951398847,394145,0,0.00040502,3194128918520000,359104,138640228,5632
2018-06-03,736758059.77,736758059.77,809997,59026063360,591.26,1832550016,20484.65625,590.894601535,408189,0,0.00040438125,3202592901100000,346405,140906916,5619
2018-06-04,1369044540.08,1369044540.08,807165,61851828224,619.44,1903430016,20805.1875,738.620974184,388905,0.0743328,0.0004793899,3159146670310000,391035,149892618,5672
2018-06-05,1383328465.81,1383328465.81,780654,59264888832,593.41,1844269952,20343.84375,634.673305814,374314,5.9341E-05,0.000441024,3232844547070000,380507,144514502,5591
2018-06-06,1565794074.74,1565794074.74,754070,60960747520,610.26,1756530048,20625.84375,809.118512774,368496,0.185980945794,0.0004639143,3163392940790000,357316,137310031,5633
2018-06-07,1429750960.14,1429750960.14,775828,60716105728,607.69,1880140032,20803.5,631.629547325,395148,0,0.00042,3161717646140000,369454,137499719,5639
2018-06-08,1548935467.13,1548935467.13,720017,60504510464,605.44,1637779968,20691.5625,547.890829721,357935,0,0.00037884,3196858025450000,343334,139209862,5679
2018-06-09,779506989.365,779506989.365,769427,60063412224,600.91,1519309952,20815.78125,439.16006148,382919,0,0.000266455053291,3303497283700000,326243,135556734,5610
2018-06-10,1242710083.08,1242710083.08,771280,59420127232,594.34,2234880000,20455.6875,439.124773458,388784,0,0.0002362815,3252140929110000,355389,138541069,5641
2018-06-11,1262420682.4,1262420682.4,768985,52483739648,524.86,1982119936,20814.65625,473.357637639,384747,0.0479039722,0.000252,3235937527060000,388101,138427840,5657
2018-06-12,1793161123.37,1793161123.37,770199,53280096256,532.71,1932760064,20591.25,466.833373619,337753,0,0.000275814,3333042609660000,353392,135316991,5714
2018-06-13,2167900526.05,2167900526.05,797637,49820487680,498.02,2080130048,20531.15625,486.765094398,358451,0,0.00032214,3269563082460000,383173,146377790,5752
2018-06-14,2176497312.84,2176497312.84,765916,47865864192,478.38,2458650112,20492.8125,523.192811159,362151,0.13059774,0.00036785,3276912398260000,394425,139216504,5765
